"z_GPP_NT","DewDur","Rn","Ta","RH","SWC"
1.14381425299949,2,320.736666666667,18.11675,68.9808333333333,30.3942708333333
0.347134177376974,1,168.10380952381,18.8174285714286,67.7395238095238,NA
0.244369095121789,2,221.60875,18.2044583333333,75.1316666666667,NA
-0.383680961393487,0.5,226.321666666667,21.2627083333333,49.195,22.1134722222222
0.189258670237359,1,242.33625,19.4809166666667,59.9208333333333,22.3943055555556
0.972420816424685,3.5,287.842916666667,22.109125,64.3029166666667,36.3494444444444
0.37127636442045,5,421.68125,23.3975416666667,46.0745833333333,35.6018421052632
1.02164388242267,1.5,412.104583333333,30.0665833333333,57.4095833333333,NA
1.28157082982659,1,403.932083333333,31.9339166666667,41.6872727272727,23.2172727272727
0.832129851292156,0.5,419.729166666667,28.6606666666667,58.4934782608696,26.0614930555556
0.301338526834516,0.5,422.380416666667,31.0216666666667,51.2840909090909,25.7370138888889
-0.73891863014353,0.5,399.307916666667,34.5028333333333,43.2381818181818,22.1255902777778
-0.988983565941516,1.5,398.660416666667,29.1532083333333,61.6545454545455,NA
-0.236346889191669,1,368.247916666667,28.7793333333333,63.3665,NA
0.391770189550909,1,371.34625,29.7425,60.9704347826087,NA
1.09396446473151,1,420.759166666667,29.7805416666667,57.264347826087,NA
1.12235182198358,1,364.623333333333,29.9076666666667,52.9527777777778,30.155652173913
-1.08554992896906,0.5,336.37875,29.7536666666667,42.4854166666667,17.2054166666667
-1.29870808296498,1,317.369583333333,29.4924583333333,54.6259090909091,13.2988888888889
-1.46876930262673,1,367.763333333333,27.4410416666667,59.357,NA
-0.133051097067055,1.5,242.583333333333,24.2529166666667,63.0121052631579,NA
0.20039208640667,1.5,236.424166666667,21.1702916666667,62.4890909090909,NA
-0.283958782803885,1,278.107083333333,25.41825,56.4252380952381,NA
0.496546319949352,0.5,229.172083333333,21.576125,57.8154166666667,NA
1.04187521179972,2,259.945416666667,20.8669166666667,61.0708333333333,36.5041666666667
0.546328838349776,1.5,254.7125,20.985375,67.8310526315789,30.0647619047619
0.372629078474278,0.5,293.345833333333,26.650125,53.4504545454545,27.1230434782609
0.361486154724824,0.5,199.632916666667,24.0292083333333,56.36,19.2752430555556
0.479611152258158,0.5,240.045,26.3087083333333,42.6363157894737,17.7502777777778
-0.214598760351082,0.5,338.805,17.558125,62.1605882352941,14.0495
0.232777405014756,2,373.093333333333,20.376,58.8775,14.9878333333333
-0.412473047890974,4.5,208.67375,18.5479583333333,82.89,16.902
0.381806447650326,0.5,334.727083333333,17.2742916666667,60.2016666666667,15.5766666666667
0.619563053077832,0.5,372.353333333333,22.0455416666667,68.4995833333333,19.6225416666667
0.97789454010932,2,421.1325,26.7452083333333,69.2391666666667,21.4564583333333
0.524905520778715,3.5,467.6575,25.6105,58.7529166666667,20.9519166666667
0.847440694772664,1.5,388.020833333333,23.72525,64.09875,21.622625
1.04245246077531,1,402.860833333333,24.97875,66.7866666666667,21.89
0.82944791270723,1,471.839166666667,30.1515,67.7495454545455,24.3175833333333
0.729623531074292,2.5,466.4025,31.24675,61.1758333333333,25.871625
-2.05080348153475,0.5,357.28625,28.90625,63.6559090909091,26.25525
0.539749525836899,0.5,355.969166666667,28.6314583333333,64.0329166666667,26.6274375
0.961357743358836,2,443.415652173913,30.755,61.434347826087,27.2995833333333
1.11640916096115,0.5,444.092083333333,31.249625,55.2454166666667,27.4590833333333
-1.16331225887917,0.5,187.61375,25.34475,78.2630434782609,25.7855
-0.318909212166996,1.5,383.737916666667,29.8225416666667,64.5704166666667,25.813125
0.371623564192175,1,352.74125,28.8096666666667,58.425,22.4236333333333
0.162128607989798,2.5,323.001666666667,28.5935416666667,62.2166666666667,21.2054743055556
1.33885946474919,0.5,352.768333333333,26.1707083333333,55.5190909090909,16.4623659722222
-0.856079952279726,1,344.111666666667,21.4869583333333,46.0155,18.0349944444444
1.32959635520647,2.5,332.370416666667,16.9455833333333,31.0075,11.8818215277778
0.503394610386319,0.5,435.26,28.2829583333333,50.2895833333333,22.8249159722222
-0.166161725933112,1.5,350.76625,29.7969166666667,42.6866666666667,11.7341618055556
-0.275191067215092,2.5,420.101666666667,31.2791666666667,58.3520833333333,27.0522673611111
1.07532577490909,4,445.712272727273,31.6632727272727,59.3645454545455,27.1751811594203
1.98792727671701,5,444.55,29.4378333333333,62.1020833333333,26.7628125
1.9966395423187,4,439.865833333333,30.8365,53.0966666666667,26.5744027777778
1.46383729256051,2,441.51875,30.8903333333333,54.0179166666667,26.1630763888889
1.37167795249932,1.5,436.962083333333,31.2763333333333,48.8454166666667,27.1072638888889
-1.09350486049839,3,174.854583333333,25.36425,78.8158333333333,25.4656041666667
-0.306653581361095,0.5,307.242083333333,25.8112916666667,59.7366666666667,29.3616805555556
1.16154428386967,3.5,338.65125,17.9422916666667,74.2720833333333,26.2991319444444
0.856965178011535,3,415.575833333333,23.3590416666667,67.1345833333333,26.0483333333333
1.17173805096539,1.5,445.257083333333,20.2032083333333,54.7054166666667,26.9937708333333
1.18268372199433,4,488.202916666667,26.8378333333333,55.0654166666667,27.5642777777778
0.358698024237637,7,422.69652173913,24.3480833333333,57.3729166666667,28.1574583333333
0.157667304304165,2,483.849166666667,25.8552916666667,53.0220833333333,29.6708333333333
1.01597011772776,1,495.404583333333,29.105,59.1875,30.0965138888889
0.587568318251162,4.5,511.696666666667,31.2178333333333,55.7058333333333,31.1767986111111
0.824040297158964,2.5,497.540416666667,29.442625,60.58,29.9768263888889
1.17931136055176,2,497.875833333333,31.2209583333333,56.3745833333333,29.2207777777778
-1.27956654400559,2,501.267083333333,27.7610416666667,36.0191666666667,27.0099375
-0.0520408017816785,1.5,480.9775,27.692625,44.40875,27.0581388888889
0.537944090198202,5,508.672083333333,27.1102916666667,49.5633333333333,30.2908402777778
0.686600234984112,5,465.06,28.49075,66.8595833333333,30.1471458333333
-0.00530152690302506,4.5,502.171666666667,28.9089583333333,68.1533333333333,29.5554305555556
0.0547327235282218,1.5,508.575416666667,32.8477916666667,62.8645833333333,32.3484236111111
-0.655198722358795,1.5,466.878181818182,32.7258181818182,53.625,29.739446969697
-0.787279955907734,0.5,477.097727272727,31.3664090909091,54.7922727272727,31.3540984848485
-1.07352787189654,0.5,367.18375,30.512125,63.9745833333333,28.0090069444444
-1.07817503828198,1,458.601666666667,31.1668333333333,62.2929166666667,28.3403055555556
-1.11233955922431,1.5,461.512916666667,31.1809583333333,58.4883333333333,26.9821145833333
0.148467940919512,1.5,363.61625,29.4310416666667,66.9920833333333,26.7503402777778
-0.553745848271382,3.5,389.207391304348,27.353347826087,69.7252173913044,26.1420036231884
-1.16761601262512,0.5,426.941666666667,33.772125,52.1395833333333,25.0474652777778
1.14082738292185,3,362.002916666667,26.9739166666667,71.6879166666667,29.4047569444444
1.61545710951602,4.5,397.8,28.4229583333333,66.02625,30.706875
1.61573867844346,6,387.004166666667,27.967,67.10625,30.4412430555556
-0.133186279817788,0.5,291.010416666667,24.662125,71.1254166666667,29.2346180555556
0.157906859808653,8.5,302.8325,25.362625,72.0358333333333,28.951125
0.347655910481764,3,347.9125,24.2995,66.3254166666667,27.2634583333333
0.572774279313119,1.5,353.7975,25.9134166666667,64.90875,26.8379583333333
1.29440101979493,8,302.653333333333,26.0830416666667,59.4145833333333,27.1142569444444
0.349073285455146,3.5,193.499444444444,25.4384444444444,68.5975,27.6267743055556
0.916525713903148,5,268.350434782609,25.4076086956522,64.0373684210526,26.218902173913
0.740976758198406,2.5,377.398333333333,24.2568333333333,74.9920833333333,21.2507916666667
0.795342079664514,1.5,481.407916666667,27.9215,68.155,22.6486319444444
-0.453032751802257,0.5,196.09375,22.1059166666667,84.9104166666667,22.9836319444444
-1.33861448954064,0.5,171.4875,18.461375,84.0825,22.8815902777778
-0.532883900058129,5.5,341.925,21.1518333333333,77.9354166666667,22.8781180555556
1.23806407066678,4.5,397.695,24.7384166666667,65.3029166666667,21.4708263888889
0.770342066845967,5.5,451.501363636364,24.4988181818182,64.43,21.6883263888889
0.499714417521619,2,358.204583333333,28.3080416666667,77.3258333333333,23.0003958333333
0.992999217480322,4.5,477.370416666667,30.9519166666667,61.56875,23.9883472222222
0.448638612368834,4.5,513.394166666667,30.6705,55.3804166666667,23.7646319444444
0.284476843000485,4.5,521.777916666667,31.2015,54.3745833333333,23.7643194444444
-0.143397999374536,2,506.527,31.51,53.1495,24.0001
-1.12727688491626,4.5,365.778333333333,26.0482916666667,79.5183333333333,20.12425
-0.0507981654672904,3,499.094347826087,28.1477391304348,69.2304347826087,19.4695763888889
-2.01567665119386,1.5,368.86375,24.50775,77.4633333333333,18.7273958333333
-0.821454861334969,0.5,439.64,27.1268333333333,65.1641666666667,18.5125763888889
-0.498010879488191,5.5,449.260952380952,28.6960909090909,66.4154545454546,19.2405972222222
-0.407045503347665,3,428.72375,29.9394583333333,59.97125,18.9342361111111
-0.0990892028776477,3,498.606666666667,30.4245833333333,60.0379166666667,18.1449027777778
-0.373970817290632,4,498.237916666667,29.410375,58.3770833333333,18.8740069444444
-1.63226833176256,1.5,323.702083333333,25.7095416666667,82.4983333333333,20.9980972222222
-0.387314356498691,4,453.4025,26.9275416666667,69.0316666666667,20.8615069444444
0.350194053867307,1,439.4025,29.043375,60.50875,18.9445972222222
-0.0811301930567049,0.5,490.912916666667,32.1257916666667,54.1566666666667,19.2343125
1.13325399351109,3.5,472.072916666667,31.8724166666667,58.1070833333333,18.8014861111111
3.18278005657582,1,464.5975,32.678875,55.3529166666667,17.8176527777778
1.40476307779469,0.5,414.712916666667,28.4018333333333,62.3754166666667,20.3426180555556
0.522877272621687,2.5,415.81375,28.3719583333333,66.8454166666667,18.1584583333333
-1.72219440297442,1,80.8183333333333,22.6643333333333,92.5641666666667,17.1004444444444
-0.877632094460024,1,466.9875,30.9164583333333,58.2183333333333,24.6706319444444
-1.00815734291698,4,405.107083333333,31.1914166666667,60.6116666666667,22.7694791666667
-0.893732546914736,2,441.239583333333,29.4650833333333,65.11,22.4991041666667
-0.556216403768803,1,374.20875,27.5176666666667,74.5158333333333,21.3947291666667
1.41534069324894,1.5,431.127083333333,31.411625,60.6491666666667,20.381625
0.652997219045558,5.5,395.470416666667,28.9070416666667,65.0129166666667,17.8822847222222
-0.611786755133896,4.5,378.543333333333,26.471125,62.9775,16.7862847222222
-0.719803800775263,1,386.472083333333,27.5117083333333,61.2775,16.0732013888889
-0.472495683647885,3,353.567916666667,31.396875,50.2316666666667,16.1751597222222
3.64288456723116,4.5,214.344166666667,24.1295416666667,70.4579166666667,14.9663958333333
1.01803417226816,7,322.414583333333,23.64525,60.1166666666667,14.6776180555556
0.532206868207591,9.5,248.985,19.0000416666667,66.5858333333333,19.6389722222222
-0.1239861151107,3,286.552916666667,24.800625,67.6129166666667,17.5969487179487
-1.13207342461219,3,271.74875,22.8648333333333,53.2908333333333,11.7082096491228
0.0159892776690936,1,NA,18.667875,72.11,17.9940527777778
-0.880162867531785,5.5,NA,31.524625,48.9370833333333,12.50244375
1.0874792589852,0.5,263.238333333333,16.89175,45.5075,8.303375
0.467147921138909,6.5,276.720416666667,15.8590833333333,62.0945833333333,8.5721875
-0.128144236162944,0.5,107.917083333333,18.7477083333333,63.995,8.19992361111111
-1.34476148309611,4.5,51.23625,18.6613333333333,88.5347368421053,13.6414756944444
0.195914004489641,2,207.105,15.757,59.9608333333333,14.2595520833333
0.0791049313201203,7,197.238333333333,11.6529583333333,63.5445833333333,11.5439444444444
0.302362221155153,5,103.874583333333,8.028125,56.4895833333333,7.45962152777778
-0.0154920448798505,4,116.8925,7.261875,60.4845833333333,7.32648263888889
-0.730897922828358,9,76.68875,-6.60541666666667,84.8420833333333,-0.546916666666667
-0.840699417663623,0.5,57.69125,-8.54895833333333,87.4041666666667,-0.9575
-0.728868438803955,6,144.010833333333,-0.373958333333333,50.1375,-0.343958333333333
0.517896893043435,5.5,213.686666666667,7.99683333333333,57.4808333333333,9.4615625
1.00857848154516,1,308.926666666667,12.59325,35.1308333333333,11.6742881944444
1.48812007225733,6,365.959583333333,10.3346666666667,45.5791666666667,12.6883298611111
-0.732198085331093,3,273.966666666667,13.76875,54.5029166666667,13.0594201388889
0.359299269393939,0.5,352.724166666667,20.1657916666667,38.4141666666667,14.7555486111111
0.979048444799825,4.5,411.065416666667,17.71725,33.735,15.9947986111111
0.165774417941274,4,406.32625,23.311875,50.3554166666667,17.1254305555556
0.308548623953778,0.5,337.837916666667,24.1070833333333,59.4504166666667,16.2458958333333
0.901530873803152,4,423.189166666667,21.505375,63.5809090909091,14.4809201388889
1.12474156416633,1.5,441.4975,28.6257083333333,46.7020833333333,13.2979583333333
-0.392925867315632,0.5,417.490416666667,17.3367916666667,50.3170833333333,15.6667048611111
-1.46350366888217,4.5,366.690416666667,20.0329583333333,47.00875,12.8245625
-0.228038281960264,2.5,268.95125,22.5510833333333,47.755,12.3114891304348
1.28489586748897,1,355.210416666667,28.1899166666667,62.2929166666667,14.4799131944444
0.925478054209795,3,377.567083333333,19.9959166666667,68.8275,16.6928888888889
0.84194498743707,4,349.59875,23.5836666666667,50.4995833333333,15.7751006944444
0.186084247698058,6.5,380.260833333333,23.895375,60.1783333333333,18.5833993055556
0.628209646447465,1.5,370.52625,26.2154166666667,67.5375,17.03940625
0.383698664238665,5.5,416.045416666667,28.207,47.8566666666667,14.3588402777778
-0.420641481280482,6,413.415416666667,21.8990416666667,57.13625,11.6115625
-1.05636949204307,5.5,260.944166666667,19.47425,79.81625,14.7277604166667
-0.419896818206959,2,422.555833333333,21.0804583333333,51.9291666666667,16.8492222222222
-0.658692515055657,0.5,410.205833333333,22.8600833333333,49.5458333333333,15.5469705882353
-0.913136716212142,3.5,260.2725,21.52,54.5645833333333,14.3666041666667
-1.13504226406186,0.5,362.94125,24.356125,47.1733333333333,12.5599618055556
1.65823004387356,3,347.305,18.3269166666667,71.3875,10.7705590277778
1.01924980601919,0.5,344.635833333333,26.758375,42.105,11.6227916666667
1.13297806001048,2,291.029583333333,27.0987083333333,46.2095833333333,12.7697916666667
1.0109635032474,4,300.29,27.537625,45.3895833333333,13.2297048611111
-0.810540350192496,2.5,327.131666666667,21.8765833333333,47.4545833333333,13.5975902777778
-0.805121198385814,5,183.665,21.508125,66.32375,13.7930555555556
-0.29800342078688,5,156.443333333333,22.4012083333333,57.38125,15.4443263888889
1.33712256511252,1.5,308.653333333333,20.6555,46.50875,14.7137222222222
0.311256219728401,4.5,254.014166666667,21.6859583333333,46.5083333333333,10.7932048611111
0.255277639784593,1,197.486666666667,14.58725,74.3133333333333,10.3669057971014
-0.192805557556055,2.5,192.274166666667,16.6816666666667,55.2020833333333,10.6976041666667
-0.203024623079948,0.5,237.73,22.7850416666667,65.0833333333333,10.7578159722222
-0.526990571239733,8,188.492916666667,13.1760416666667,62.6358333333333,9.09248611111111
-0.465246603003535,5,197.250833333333,12.3762083333333,71.9783333333333,8.44761805555556
0.244081818406671,3.5,119.024583333333,3.19079166666667,59.8191666666667,17.8468611111111
0.274520416724517,6,82.7016666666667,9.504375,73.5070833333333,18.4165798611111
-0.698737037543367,0.5,144.029583333333,-1.90208333333333,89.1254166666667,19.7021027777778
-0.190775211898137,5,310.71375,13.5287916666667,46.6120833333333,18.0232159722222
0.571184818923234,2.5,306.29625,16.3246666666667,39.9775,20.65375625
0.684177800646369,1,364.38375,7.9115,58.1125,21.53395625
-1.26788840363937,0.5,167.182083333333,11.255,40.6008333333333,20.3427638888889
-1.00247652560777,7,261.495833333333,13.1935416666667,61.405,17.6320104166667
-0.249959429004684,0.5,321.785,10.0970416666667,57.105,19.8466527777778
-0.466231790555376,2,396.7875,12.259125,39.635,17.7007986111111
1.17179677075203,9,378.382083333333,16.029125,44.9304166666667,17.7875590277778
-0.993519143945519,2,334.752083333333,16.1069583333333,45.18625,16.9783333333333
0.657496172102472,1,277.259166666667,14.0340416666667,72.4979166666667,21.7840763888889
1.80022100409463,1,418.970833333333,19.6459166666667,58.7258333333333,22.7652534722222
-1.18414900197407,1.5,243.299583333333,19.90825,67.4175,23.8390104166667
-0.601853243647668,1.5,426.965,20.1869583333333,56.6045833333333,22.7358472222222
1.5341325512618,4,414.967916666667,24.1317916666667,65.9345833333333,24.4206527777778
1.08368566145252,2,362.608636363636,26.195,58.2327272727273,21.9941268115942
-0.204356688954647,1,304.83,23.092625,62.3258333333333,20.8004826388889
-0.0530056741030799,0.5,379.63875,21.2413333333333,57.4925,25.4921770833333
-1.03210180561355,5.5,192.616666666667,17.920375,76.0833333333333,23.6859201388889
0.516002469422139,9.5,367.717916666667,21.3310833333333,57.1095833333333,23.14240625
0.451844145979063,2,332.431818181818,22.8334285714286,58.3747619047619,22.6544444444444
-0.274872842913175,1.5,408.94,22.9805416666667,52.7545833333333,21.03705
